# MesswertTabelle
#
# M e s s w e r t t a b e l l e  der Reihen:
#
# 0_e0_i [400,400] Werte
# 0_e1_i [400,400] Werte
# 0_e2_i [400,400] Werte
# 0_e3_i [400,400] Werte
# 0_e4_i [400,400] Werte
# 0_e5_i [400,400] Werte
# 0_e6_i [400,400] Werte
# 0_e7_i [400,400] Werte
# 0_e8_i [400,400] Werte
# 0_e9_i [400,400] Werte
# 0_e10_i [400,400] Werte
# 0_e11_i [400,400] Werte
# 0_e12_i [400,400] Werte
# 0_e13_i [400,400] Werte
# 0_e14_i [400,400] Werte
# 0_e15_i [400,400] Werte
# 0_e16_i [400,400] Werte
# 0_e17_i [400,400] Werte
# 0_e18_i [400,400] Werte
# 0_e19_i [400,400] Werte
# 0_e20_i [400,400] Werte
# 0_e21_i [400,400] Werte
# 0_e22_i [400,400] Werte
# 0_e23_i [400,400] Werte
# 0_e24_i [400,400] Werte
# 0_e25_i [400,400] Werte
# 0_e26_i [400,400] Werte
# 0_e27_i [400,400] Werte
# 0_e28_i [400,400] Werte
# 0_e29_i [400,400] Werte
# 0_e30_i [400,400] Werte
# 0_e31_i [400,400] Werte
# 0_e32_i [400,400] Werte
# 0_e33_i [400,400] Werte
# 0_e34_i [400,400] Werte
# 0_e35_i [400,400] Werte
# 0_e36_i [400,400] Werte
# 0_e37_i [400,400] Werte
# 0_e38_i [400,400] Werte
# 0_e39_i [400,400] Werte
# 0_e40_i [400,400] Werte
# 0_e41_i [400,400] Werte
# 0_e42_i [400,400] Werte
# 0_e43_i [400,400] Werte
# 0_e44_i [400,400] Werte
# 0_e45_i [400,400] Werte
# 0_e46_i [400,400] Werte
# 0_e47_i [400,400] Werte
# 0_e48_i [400,400] Werte
# 0_e49_i [400,400] Werte
# 0_e50_i [400,400] Werte
# 0_e51_i [400,400] Werte
# 0_e52_i [400,400] Werte
# 0_e53_i [400,400] Werte
# 0_e54_i [400,400] Werte
# 0_e55_i [400,400] Werte
# 0_e56_i [400,400] Werte
# 0_e57_i [400,400] Werte
# 0_e58_i [400,400] Werte
# 0_e59_i [400,400] Werte
# 0_e60_i [400,400] Werte
# 0_e61_i [400,400] Werte
# 0_e62_i [400,400] Werte
# 0_e63_i [400,400] Werte
#
#
#x	y	y	y	y	y	y	y	y	y	y	y	y	y	y	y	y	y	y	y	y	y	y	y	y	y	y	y	y	y	y	y	y	y	y	y	y	y	y	y	y	y	y	y	y	y	y	y	y	y	y	y	y	y	y	y	y	y	y	y	y	y	y	y	y	
1.00000	15540.00000	420885.00000	397330.00000	-161500.00000	-282709.00000	80977.00000	-13241.00000	-138415.00000	-337206.00000	-156128.00000	177731.00000	-196277.00000	-376322.00000	-145351.00000	-194081.00000	-256720.00000	126267.00000	5024.00000	-189674.00000	-20810.00000	145138.00000	-859911.00000	614174.00000	114246.00000	25638.00000	235303.00000	296845.00000	-111087.00000	-31330.00000	319036.00000	-399056.00000	333037.00000	-410114.00000	-90299.00000	80475.00000	64151.00000	-29569.00000	-148014.00000	-70988.00000	-253649.00000	152318.00000	-31539.00000	-146448.00000	79043.00000	-407145.00000	133652.00000	-999999.00000	-999999.00000	-999999.00000	-999999.00000	-999999.00000	-999999.00000	-999999.00000	-999999.00000	-999999.00000	-999999.00000	-999999.00000	-999999.00000	-999999.00000	-999999.00000	-999999.00000	-999999.00000	-999999.00000	-999999.00000	
2.00000	102461.00000	540069.00000	529722.00000	-30361.00000	-135062.00000	234570.00000	116684.00000	-5155.00000	-180500.00000	-17621.00000	311253.00000	-89644.00000	-265425.00000	-38082.00000	-53668.00000	-111713.00000	272402.00000	119913.00000	-54198.00000	108177.00000	350937.00000	-670816.00000	764439.00000	249286.00000	170947.00000	370283.00000	504189.00000	56700.00000	148614.00000	483801.00000	-229444.00000	504382.00000	-299554.00000	48094.00000	219389.00000	207425.00000	104869.00000	-18747.00000	54804.00000	-78853.00000	281777.00000	-31565.00000	24588.00000	233947.00000	-262447.00000	268090.00000	-999999.00000	-999999.00000	-999999.00000	-999999.00000	-999999.00000	-999999.00000	-999999.00000	-999999.00000	-999999.00000	-999999.00000	-999999.00000	-999999.00000	-999999.00000	-999999.00000	-999999.00000	-999999.00000	-999999.00000	-999999.00000	
3.00000	312036.00000	787179.00000	784200.00000	229135.00000	144580.00000	533777.00000	403415.00000	276950.00000	110359.00000	260651.00000	589251.00000	151362.00000	-9719.00000	245964.00000	224167.00000	157967.00000	545560.00000	359980.00000	213846.00000	368166.00000	645039.00000	-340386.00000	1022268.00000	517761.00000	442194.00000	626396.00000	821015.00000	330537.00000	449490.00000	777975.00000	70502.00000	814670.00000	-61584.00000	305043.00000	494593.00000	487163.00000	365620.00000	236200.00000	299097.00000	241555.00000	532648.00000	-31595.00000	330413.00000	523144.00000	17985.00000	541663.00000	-999999.00000	-999999.00000	-999999.00000	-999999.00000	-999999.00000	-999999.00000	-999999.00000	-999999.00000	-999999.00000	-999999.00000	-999999.00000	-999999.00000	-999999.00000	-999999.00000	-999999.00000	-999999.00000	-999999.00000	-999999.00000	
4.00000	568423.00000	1054832.00000	1061464.00000	519478.00000	454831.00000	867839.00000	732695.00000	602852.00000	425920.00000	564250.00000	899616.00000	426909.00000	282505.00000	572926.00000	531169.00000	453237.00000	843897.00000	625936.00000	512021.00000	661286.00000	930756.00000	20158.00000	1287788.00000	816033.00000	740439.00000	915162.00000	1126420.00000	626402.00000	768147.00000	1110982.00000	392902.00000	1161076.00000	208736.00000	591475.00000	799564.00000	789006.00000	651330.00000	518206.00000	578840.00000	598872.00000	791513.00000	-31556.00000	661410.00000	840491.00000	323125.00000	848512.00000	-999999.00000	-999999.00000	-999999.00000	-999999.00000	-999999.00000	-999999.00000	-999999.00000	-999999.00000	-999999.00000	-999999.00000	-999999.00000	-999999.00000	-999999.00000	-999999.00000	-999999.00000	-999999.00000	-999999.00000	-999999.00000	
5.00000	745816.00000	1225075.00000	1239198.00000	713685.00000	662627.00000	1086848.00000	944722.00000	828424.00000	637164.00000	762562.00000	1104946.00000	603626.00000	480804.00000	787101.00000	734743.00000	650892.00000	1042402.00000	792305.00000	707586.00000	854516.00000	1122426.00000	268615.00000	1467447.00000	1003073.00000	940360.00000	1112602.00000	1307748.00000	830792.00000	984848.00000	1356057.00000	608444.00000	1415380.00000	382380.00000	784434.00000	997267.00000	988520.00000	834359.00000	701800.00000	767332.00000	846614.00000	942248.00000	-31475.00000	890200.00000	1051944.00000	527144.00000	1057582.00000	-999999.00000	-999999.00000	-999999.00000	-999999.00000	-999999.00000	-999999.00000	-999999.00000	-999999.00000	-999999.00000	-999999.00000	-999999.00000	-999999.00000	-999999.00000	-999999.00000	-999999.00000	-999999.00000	-999999.00000	-999999.00000	
6.00000	749970.00000	1214008.00000	1246200.00000	729609.00000	688994.00000	1106767.00000	949756.00000	859393.00000	658674.00000	778005.00000	1120992.00000	603831.00000	502695.00000	811706.00000	757072.00000	673466.00000	1060533.00000	774900.00000	722503.00000	861528.00000	1162303.00000	326523.00000	1508271.00000	998854.00000	964747.00000	1131623.00000	1322754.00000	873676.00000	1033301.00000	1411324.00000	637906.00000	1499642.00000	381912.00000	802430.00000	1010035.00000	1006398.00000	831947.00000	710264.00000	773667.00000	898023.00000	910722.00000	-31409.00000	922014.00000	1077759.00000	552548.00000	1079116.00000	-999999.00000	-999999.00000	-999999.00000	-999999.00000	-999999.00000	-999999.00000	-999999.00000	-999999.00000	-999999.00000	-999999.00000	-999999.00000	-999999.00000	-999999.00000	-999999.00000	-999999.00000	-999999.00000	-999999.00000	-999999.00000	
7.00000	566025.00000	988268.00000	1075751.00000	563541.00000	528899.00000	934575.00000	746440.00000	685309.00000	493406.00000	607490.00000	946793.00000	425599.00000	349992.00000	656394.00000	595197.00000	513281.00000	890991.00000	567273.00000	552458.00000	680726.00000	1030715.00000	197450.00000	1381542.00000	804774.00000	812081.00000	967053.00000	1197828.00000	747787.00000	917198.00000	1262832.00000	481335.00000	1406681.00000	202995.00000	637743.00000	839896.00000	825475.00000	639980.00000	540117.00000	592702.00000	742777.00000	696819.00000	-31350.00000	739898.00000	921661.00000	389790.00000	895468.00000	-999999.00000	-999999.00000	-999999.00000	-999999.00000	-999999.00000	-999999.00000	-999999.00000	-999999.00000	-999999.00000	-999999.00000	-999999.00000	-999999.00000	-999999.00000	-999999.00000	-999999.00000	-999999.00000	-999999.00000	-999999.00000	
8.00000	228109.00000	584480.00000	759008.00000	260963.00000	226590.00000	631342.00000	389531.00000	357810.00000	204212.00000	304958.00000	642572.00000	121870.00000	66811.00000	369010.00000	299887.00000	223199.00000	581388.00000	225219.00000	251561.00000	372667.00000	757490.00000	-73905.00000	1094876.00000	471756.00000	529987.00000	673004.00000	960607.00000	490958.00000	673745.00000	974146.00000	195204.00000	1168405.00000	-107768.00000	339905.00000	535795.00000	494942.00000	314008.00000	247338.00000	278638.00000	421878.00000	358597.00000	-31294.00000	398874.00000	631074.00000	84600.00000	559916.00000	-999999.00000	-999999.00000	-999999.00000	-999999.00000	-999999.00000	-999999.00000	-999999.00000	-999999.00000	-999999.00000	-999999.00000	-999999.00000	-999999.00000	-999999.00000	-999999.00000	-999999.00000	-999999.00000	-999999.00000	-999999.00000	
9.00000	-205057.00000	100857.00000	362962.00000	-112396.00000	-151915.00000	273218.00000	-39900.00000	-47617.00000	-144390.00000	-61212.00000	270796.00000	-249329.00000	-291591.00000	12058.00000	-62991.00000	-129134.00000	202054.00000	-179586.00000	-107813.00000	1566.00000	406544.00000	-427056.00000	713750.00000	76519.00000	178043.00000	313397.00000	641188.00000	170592.00000	358269.00000	620117.00000	-145017.00000	837501.00000	-476608.00000	-26251.00000	165757.00000	88155.00000	-74445.00000	-96850.00000	-102644.00000	13809.00000	-38965.00000	-31307.00000	-2259.00000	265071.00000	-293273.00000	157832.00000	-999999.00000	-999999.00000	-999999.00000	-999999.00000	-999999.00000	-999999.00000	-999999.00000	-999999.00000	-999999.00000	-999999.00000	-999999.00000	-999999.00000	-999999.00000	-999999.00000	-999999.00000	-999999.00000	-999999.00000	-999999.00000	
10.00000	-593185.00000	-315209.00000	8229.00000	-442162.00000	-491825.00000	-38125.00000	-414508.00000	-401958.00000	-453269.00000	-387528.00000	-71588.00000	-582451.00000	-613177.00000	-297186.00000	-388221.00000	-439039.00000	-136113.00000	-542885.00000	-423827.00000	-331931.00000	90662.00000	-743773.00000	365780.00000	-264244.00000	-138249.00000	-6258.00000	346813.00000	-112693.00000	74646.00000	302494.00000	-434878.00000	532639.00000	-791242.00000	-351076.00000	-155748.00000	-269515.00000	-416606.00000	-393463.00000	-438910.00000	-342407.00000	-387423.00000	-31383.00000	-337753.00000	-73655.00000	-628472.00000	-190047.00000	-999999.00000	-999999.00000	-999999.00000	-999999.00000	-999999.00000	-999999.00000	-999999.00000	-999999.00000	-999999.00000	-999999.00000	-999999.00000	-999999.00000	-999999.00000	-999999.00000	-999999.00000	-999999.00000	-999999.00000	-999999.00000	
