#
#	NeighborhoodCorrelation 
#	name: Neighborhood.3.
#
#
#	id: 30
#
#	2009_1_01_360__access_24
#
##
# M e s s w e r t t a b e l l e  der Reihen:
#
# CC_local [332,332] Werte
# CC_global [332,332] Werte
# 1sigma+ [332,332] Werte
# 1sigma- [332,332] Werte
# norm(log(access( CN ))) [360,360] Werte
#
#
#x	y	x	y	x	y	x	y	x	y	
85.00000	0.65705	85.00000	0.15102	85.00000	0.36742	85.00000	-0.06539	85.00000	0.44006	
86.00000	0.64780	86.00000	0.14818	86.00000	0.35900	86.00000	-0.06263	86.00000	0.26093	
87.00000	0.66372	87.00000	0.16522	87.00000	0.36544	87.00000	-0.03500	87.00000	0.26798	
88.00000	0.66631	88.00000	0.16308	88.00000	0.36065	88.00000	-0.03449	88.00000	0.52045	
89.00000	0.67990	89.00000	0.18270	89.00000	0.37587	89.00000	-0.01046	89.00000	0.53879	
90.00000	0.70629	90.00000	0.18087	90.00000	0.36730	90.00000	-0.00557	90.00000	0.45839	
91.00000	0.69991	91.00000	0.17284	91.00000	0.36657	91.00000	-0.02088	91.00000	0.38646	
92.00000	0.68578	92.00000	0.17030	92.00000	0.36403	92.00000	-0.02343	92.00000	0.28209	
93.00000	0.69631	93.00000	0.17621	93.00000	0.37431	93.00000	-0.02189	93.00000	0.20310	
94.00000	0.69288	94.00000	0.16699	94.00000	0.34418	94.00000	-0.01020	94.00000	0.20874	
95.00000	0.68646	95.00000	0.16323	95.00000	0.33406	95.00000	-0.00760	95.00000	0.35684	
96.00000	0.69347	96.00000	0.15460	96.00000	0.32042	96.00000	-0.01123	96.00000	0.42595	
97.00000	0.71042	97.00000	0.15106	97.00000	0.31008	97.00000	-0.00796	97.00000	0.47109	
98.00000	0.73292	98.00000	0.19160	98.00000	0.35092	98.00000	0.03229	98.00000	0.29055	
99.00000	0.72461	99.00000	0.20120	99.00000	0.36003	99.00000	0.04236	99.00000	0.16079	
100.00000	0.70531	100.00000	0.19668	100.00000	0.35590	100.00000	0.03746	100.00000	0.15656	
101.00000	0.69890	101.00000	0.23068	101.00000	0.38228	101.00000	0.07909	101.00000	0.12271	
102.00000	0.68240	102.00000	0.23115	102.00000	0.38947	102.00000	0.07283	102.00000	0.17772	
103.00000	0.67418	103.00000	0.24288	103.00000	0.42793	103.00000	0.05783	103.00000	0.40903	
104.00000	0.58493	104.00000	0.25038	104.00000	0.44810	104.00000	0.05266	104.00000	0.40621	
105.00000	0.59867	105.00000	0.24905	105.00000	0.43935	105.00000	0.05876	105.00000	0.39492	
106.00000	0.59912	106.00000	0.25165	106.00000	0.43188	106.00000	0.07142	106.00000	0.37236	
107.00000	0.60007	107.00000	0.24742	107.00000	0.43057	107.00000	0.06427	107.00000	0.16220	
108.00000	0.60244	108.00000	0.24159	108.00000	0.41518	108.00000	0.06799	108.00000	0.24401	
109.00000	0.61366	109.00000	0.23799	109.00000	0.40424	109.00000	0.07174	109.00000	0.41749	
110.00000	0.66763	110.00000	0.21876	110.00000	0.37350	110.00000	0.06403	110.00000	0.47673	
111.00000	0.65840	111.00000	0.20294	111.00000	0.34686	111.00000	0.05901	111.00000	0.41749	
112.00000	0.65766	112.00000	0.21622	112.00000	0.34957	112.00000	0.08288	112.00000	0.45275	
113.00000	0.65376	113.00000	0.21640	113.00000	0.35436	113.00000	0.07844	113.00000	0.39633	
114.00000	0.66637	114.00000	0.22619	114.00000	0.37970	114.00000	0.07268	114.00000	0.13963	
115.00000	0.64825	115.00000	0.20624	115.00000	0.36750	115.00000	0.04498	115.00000	0.23977	
116.00000	0.63113	116.00000	0.19115	116.00000	0.36580	116.00000	0.01651	116.00000	0.45416	
117.00000	0.53849	117.00000	0.19146	117.00000	0.36888	117.00000	0.01404	117.00000	0.52186	
118.00000	0.54241	118.00000	0.19125	118.00000	0.37720	118.00000	0.00530	118.00000	0.60931	
119.00000	0.58574	119.00000	0.19422	119.00000	0.37657	119.00000	0.01187	119.00000	0.48519	
120.00000	0.63730	120.00000	0.18941	120.00000	0.37522	120.00000	0.00359	120.00000	0.18618	
121.00000	0.61885	121.00000	0.18128	121.00000	0.35902	121.00000	0.00354	121.00000	0.18900	
122.00000	0.57101	122.00000	0.17719	122.00000	0.39233	122.00000	-0.03794	122.00000	0.19323	
123.00000	0.51865	123.00000	0.16856	123.00000	0.37344	123.00000	-0.03632	123.00000	0.38082	
124.00000	0.45334	124.00000	0.17070	124.00000	0.36183	124.00000	-0.02042	124.00000	0.48096	
125.00000	0.50272	125.00000	0.17658	125.00000	0.37533	125.00000	-0.02217	125.00000	0.47109	
126.00000	0.56928	126.00000	0.16441	126.00000	0.35275	126.00000	-0.02394	126.00000	0.47532	
127.00000	0.61220	127.00000	0.16453	127.00000	0.35171	127.00000	-0.02265	127.00000	0.34274	
128.00000	0.60824	128.00000	0.15681	128.00000	0.34604	128.00000	-0.03242	128.00000	0.15656	
129.00000	0.54265	129.00000	0.11017	129.00000	0.34193	129.00000	-0.12158	129.00000	0.19605	
130.00000	0.48040	130.00000	0.05399	130.00000	0.27094	130.00000	-0.16296	130.00000	0.44288	
131.00000	0.45903	131.00000	0.03608	131.00000	0.21255	131.00000	-0.14039	131.00000	0.43865	
132.00000	0.45391	132.00000	0.03283	132.00000	0.23279	132.00000	-0.16713	132.00000	0.49224	
133.00000	0.47811	133.00000	0.03505	133.00000	0.23378	133.00000	-0.16369	133.00000	0.42031	
134.00000	0.49816	134.00000	0.02877	134.00000	0.22893	134.00000	-0.17140	134.00000	0.35402	
135.00000	0.50254	135.00000	0.03444	135.00000	0.21839	135.00000	-0.14951	135.00000	0.20028	
136.00000	0.49229	136.00000	0.02372	136.00000	0.23680	136.00000	-0.18936	136.00000	0.22285	
137.00000	0.48357	137.00000	0.02425	137.00000	0.19524	137.00000	-0.14674	137.00000	0.44006	
138.00000	0.51353	138.00000	0.05591	138.00000	0.21579	138.00000	-0.10397	138.00000	0.41044	
139.00000	0.52049	139.00000	0.07219	139.00000	0.23865	139.00000	-0.09427	139.00000	0.30606	
140.00000	0.50902	140.00000	0.07060	140.00000	0.23302	140.00000	-0.09183	140.00000	0.24542	
141.00000	0.47937	141.00000	0.07156	141.00000	0.22904	141.00000	-0.08593	141.00000	0.29901	
142.00000	0.46743	142.00000	0.07082	142.00000	0.23020	142.00000	-0.08856	142.00000	0.14528	
143.00000	0.45522	143.00000	0.08122	143.00000	0.21851	143.00000	-0.05607	143.00000	0.17207	
144.00000	0.44755	144.00000	0.04799	144.00000	0.18777	144.00000	-0.09178	144.00000	0.39210	
145.00000	0.43643	145.00000	0.05561	145.00000	0.19300	145.00000	-0.08178	145.00000	0.40621	
146.00000	0.43881	146.00000	0.06587	146.00000	0.18607	146.00000	-0.05433	146.00000	0.41467	
147.00000	0.43091	147.00000	0.05193	147.00000	0.14512	147.00000	-0.04126	147.00000	0.45839	
148.00000	0.44726	148.00000	0.07457	148.00000	0.15515	148.00000	-0.00601	148.00000	0.42736	
149.00000	0.46668	149.00000	0.08974	149.00000	0.19740	149.00000	-0.01792	149.00000	0.19182	
150.00000	0.48041	150.00000	0.11863	150.00000	0.21329	150.00000	0.02397	150.00000	0.17489	
151.00000	0.49044	151.00000	0.13952	151.00000	0.24630	151.00000	0.03275	151.00000	0.21016	
152.00000	0.49772	152.00000	0.15885	152.00000	0.27142	152.00000	0.04628	152.00000	0.59520	
153.00000	0.54742	153.00000	0.15842	153.00000	0.28623	153.00000	0.03060	153.00000	0.52327	
154.00000	0.54758	154.00000	0.17409	154.00000	0.34690	154.00000	0.00128	154.00000	0.42172	
155.00000	0.53863	155.00000	0.17597	155.00000	0.35821	155.00000	-0.00627	155.00000	0.34838	
156.00000	0.53273	156.00000	0.19457	156.00000	0.39314	156.00000	-0.00400	156.00000	0.19464	
157.00000	0.56484	157.00000	0.25323	157.00000	0.44600	157.00000	0.06046	157.00000	0.27080	
158.00000	0.58240	158.00000	0.26644	158.00000	0.47481	158.00000	0.05806	158.00000	0.42736	
159.00000	0.55295	159.00000	0.29228	159.00000	0.52487	159.00000	0.05969	159.00000	0.51058	
160.00000	0.46271	160.00000	0.24098	160.00000	0.46217	160.00000	0.01979	160.00000	0.42454	
161.00000	0.57246	161.00000	0.23072	161.00000	0.43891	161.00000	0.02253	161.00000	0.35402	
162.00000	0.60704	162.00000	0.21301	162.00000	0.41183	162.00000	0.01420	162.00000	0.27645	
163.00000	0.65660	163.00000	0.21480	163.00000	0.40851	163.00000	0.02109	163.00000	0.17489	
164.00000	0.65898	164.00000	0.20479	164.00000	0.40213	164.00000	0.00745	164.00000	0.22849	
165.00000	0.66734	165.00000	0.20675	165.00000	0.42054	165.00000	-0.00704	165.00000	0.46121	
166.00000	0.58012	166.00000	0.11719	166.00000	0.33796	166.00000	-0.10357	166.00000	0.46968	
167.00000	0.52320	167.00000	0.12909	167.00000	0.35468	167.00000	-0.09649	167.00000	0.44429	
168.00000	0.46491	168.00000	0.10567	168.00000	0.29467	168.00000	-0.08334	168.00000	0.43583	
169.00000	0.44459	169.00000	0.07739	169.00000	0.25338	169.00000	-0.09860	169.00000	0.38082	
170.00000	0.41608	170.00000	0.09636	170.00000	0.28469	170.00000	-0.09198	170.00000	0.22426	
171.00000	0.41705	171.00000	0.08715	171.00000	0.27523	171.00000	-0.10093	171.00000	0.21439	
172.00000	0.46684	172.00000	0.05135	172.00000	0.22017	172.00000	-0.11747	172.00000	0.39492	
173.00000	0.47428	173.00000	0.03126	173.00000	0.16437	173.00000	-0.10186	173.00000	0.36812	
174.00000	0.52034	174.00000	0.02556	174.00000	0.14509	174.00000	-0.09398	174.00000	0.40621	
175.00000	0.52059	175.00000	0.01761	175.00000	0.13347	175.00000	-0.09824	175.00000	0.36671	
176.00000	0.57655	176.00000	0.06089	176.00000	0.18133	176.00000	-0.05954	176.00000	0.32722	
177.00000	0.61340	177.00000	0.06741	177.00000	0.18213	177.00000	-0.04730	177.00000	0.18336	
178.00000	0.64899	178.00000	0.04770	178.00000	0.17611	178.00000	-0.08072	178.00000	0.20733	
179.00000	0.69884	179.00000	0.01542	179.00000	0.15275	179.00000	-0.12190	179.00000	0.33004	
180.00000	0.71236	180.00000	0.00521	180.00000	0.14759	180.00000	-0.13718	180.00000	0.41185	
181.00000	0.73047	181.00000	0.04974	181.00000	0.18167	181.00000	-0.08219	181.00000	0.38364	
182.00000	0.74875	182.00000	0.02871	182.00000	0.16884	182.00000	-0.11141	182.00000	0.36671	
183.00000	0.72337	183.00000	0.04430	183.00000	0.18308	183.00000	-0.09449	183.00000	0.34274	
184.00000	0.72760	184.00000	0.05745	184.00000	0.19082	184.00000	-0.07591	184.00000	0.13681	
185.00000	0.73923	185.00000	0.02619	185.00000	0.14269	185.00000	-0.09030	185.00000	0.25106	
186.00000	0.77388	186.00000	0.00084	186.00000	0.15052	186.00000	-0.14884	186.00000	0.40339	
187.00000	0.80543	187.00000	0.01721	187.00000	0.16362	187.00000	-0.12919	187.00000	0.44429	
188.00000	0.81689	188.00000	0.02739	188.00000	0.19066	188.00000	-0.13588	188.00000	0.40762	
189.00000	0.82595	189.00000	0.02519	189.00000	0.17554	189.00000	-0.12516	189.00000	0.35402	
190.00000	0.83568	190.00000	0.02414	190.00000	0.17190	190.00000	-0.12363	190.00000	0.34274	
191.00000	0.82900	191.00000	0.02136	191.00000	0.16877	191.00000	-0.12604	191.00000	0.34697	
192.00000	0.85208	192.00000	0.01165	192.00000	0.15274	192.00000	-0.12944	192.00000	0.37659	
193.00000	0.85210	193.00000	0.02581	193.00000	0.16242	193.00000	-0.11080	193.00000	0.54443	
194.00000	0.85948	194.00000	0.02330	194.00000	0.17005	194.00000	-0.12344	194.00000	0.45557	
195.00000	0.82063	195.00000	0.02118	195.00000	0.16218	195.00000	-0.11983	195.00000	0.50212	
196.00000	0.81894	196.00000	0.04672	196.00000	0.19300	196.00000	-0.09956	196.00000	0.31312	
197.00000	0.82747	197.00000	0.06335	197.00000	0.23066	197.00000	-0.10397	197.00000	0.40339	
198.00000	0.83828	198.00000	0.04695	198.00000	0.22458	198.00000	-0.13068	198.00000	0.29619	
199.00000	0.85081	199.00000	0.04438	199.00000	0.23113	199.00000	-0.14238	199.00000	0.22003	
200.00000	0.87703	200.00000	0.06754	200.00000	0.26753	200.00000	-0.13246	200.00000	0.46827	
201.00000	0.87285	201.00000	0.09167	201.00000	0.27606	201.00000	-0.09272	201.00000	0.50917	
202.00000	0.85681	202.00000	0.06993	202.00000	0.25489	202.00000	-0.11502	202.00000	0.42595	
203.00000	0.85543	203.00000	0.06968	203.00000	0.25172	203.00000	-0.11237	203.00000	0.41185	
204.00000	0.85579	204.00000	0.06754	204.00000	0.25205	204.00000	-0.11696	204.00000	0.35402	
205.00000	0.81064	205.00000	0.06970	205.00000	0.25181	205.00000	-0.11240	205.00000	0.16784	
206.00000	0.78208	206.00000	0.06944	206.00000	0.24347	206.00000	-0.10459	206.00000	0.23836	
207.00000	0.77716	207.00000	0.08203	207.00000	0.25964	207.00000	-0.09557	207.00000	0.35120	
208.00000	0.76157	208.00000	0.08035	208.00000	0.26709	208.00000	-0.10638	208.00000	0.44993	
209.00000	0.76753	209.00000	0.05265	209.00000	0.22179	209.00000	-0.11649	209.00000	0.49647	
210.00000	0.78958	210.00000	0.06963	210.00000	0.25836	210.00000	-0.11910	210.00000	0.50071	
211.00000	0.82196	211.00000	0.06749	211.00000	0.26376	211.00000	-0.12879	211.00000	0.29337	
212.00000	0.82385	212.00000	0.05057	212.00000	0.25053	212.00000	-0.14939	212.00000	0.13963	
213.00000	0.82164	213.00000	0.05780	213.00000	0.25274	213.00000	-0.13714	213.00000	0.16502	
214.00000	0.81477	214.00000	0.06977	214.00000	0.26219	214.00000	-0.12265	214.00000	0.38082	
215.00000	0.82196	215.00000	0.09340	215.00000	0.26444	215.00000	-0.07765	215.00000	0.47532	
216.00000	0.82422	216.00000	0.09024	216.00000	0.24898	216.00000	-0.06851	216.00000	0.40197	
217.00000	0.84809	217.00000	0.07911	217.00000	0.24303	217.00000	-0.08482	217.00000	0.38364	
218.00000	0.85869	218.00000	0.07681	218.00000	0.23492	218.00000	-0.08130	218.00000	0.41467	
219.00000	0.89937	219.00000	0.07523	219.00000	0.22324	219.00000	-0.07279	219.00000	0.19041	
220.00000	0.88926	220.00000	0.07429	220.00000	0.19699	220.00000	-0.04841	220.00000	0.21439	
221.00000	0.88627	221.00000	0.04007	221.00000	0.17279	221.00000	-0.09265	221.00000	0.45416	
222.00000	0.91833	222.00000	0.02293	222.00000	0.17060	222.00000	-0.12475	222.00000	0.35684	
223.00000	0.91925	223.00000	0.03357	223.00000	0.17935	223.00000	-0.11222	223.00000	0.44288	
224.00000	0.92237	224.00000	0.03089	224.00000	0.15414	224.00000	-0.09237	224.00000	0.50353	
225.00000	0.92401	225.00000	0.00430	225.00000	0.14083	225.00000	-0.13223	225.00000	0.40480	
226.00000	0.92803	226.00000	-0.00476	226.00000	0.13155	226.00000	-0.14107	226.00000	0.15938	
227.00000	0.92106	227.00000	0.01208	227.00000	0.08696	227.00000	-0.06280	227.00000	0.18054	
228.00000	0.89051	228.00000	0.01500	228.00000	0.11690	228.00000	-0.08690	228.00000	0.43865	
229.00000	0.88331	229.00000	0.00551	229.00000	0.10862	229.00000	-0.09760	229.00000	0.37094	
230.00000	0.88600	230.00000	-0.01556	230.00000	0.07824	230.00000	-0.10937	230.00000	0.37518	
231.00000	0.86773	231.00000	0.01576	231.00000	0.09353	231.00000	-0.06201	231.00000	0.34274	
232.00000	0.88238	232.00000	0.00756	232.00000	0.09057	232.00000	-0.07544	232.00000	0.36248	
233.00000	0.88702	233.00000	0.00687	233.00000	0.09181	233.00000	-0.07806	233.00000	0.23413	
234.00000	0.88010	234.00000	0.01417	234.00000	0.13174	234.00000	-0.10341	234.00000	0.22003	
235.00000	0.87430	235.00000	0.00856	235.00000	0.13132	235.00000	-0.11420	235.00000	0.35825	
236.00000	0.85619	236.00000	0.01613	236.00000	0.15808	236.00000	-0.12582	236.00000	0.48660	
237.00000	0.88722	237.00000	0.12975	237.00000	0.28269	237.00000	-0.02319	237.00000	0.50917	
238.00000	0.91389	238.00000	0.18128	238.00000	0.36276	238.00000	-0.00020	238.00000	0.33709	
239.00000	0.92764	239.00000	0.22161	239.00000	0.43181	239.00000	0.01140	239.00000	0.27221	
240.00000	0.93655	240.00000	0.24999	240.00000	0.47887	240.00000	0.02110	240.00000	0.11142	
241.00000	0.94249	241.00000	0.27071	241.00000	0.51578	241.00000	0.02564	241.00000	0.16220	
242.00000	0.94820	242.00000	0.29374	242.00000	0.55639	242.00000	0.03110	242.00000	0.39069	
243.00000	0.95315	243.00000	0.30595	243.00000	0.58093	243.00000	0.03097	243.00000	0.36248	
244.00000	0.95632	244.00000	0.31978	244.00000	0.60134	244.00000	0.03821	244.00000	0.44288	
245.00000	0.95861	245.00000	0.33634	245.00000	0.62528	245.00000	0.04740	245.00000	0.42595	
246.00000	0.95772	246.00000	0.33003	246.00000	0.60848	246.00000	0.05158	246.00000	0.37377	
247.00000	0.95822	247.00000	0.34620	247.00000	0.63096	247.00000	0.06144	247.00000	0.15938	
248.00000	0.95588	248.00000	0.36350	248.00000	0.65642	248.00000	0.07057	248.00000	0.23695	
249.00000	0.95232	249.00000	0.36868	249.00000	0.66347	249.00000	0.07389	249.00000	0.44429	
250.00000	0.95454	250.00000	0.38808	250.00000	0.69448	250.00000	0.08167	250.00000	0.51199	
251.00000	0.95886	251.00000	0.37975	251.00000	0.68128	251.00000	0.07821	251.00000	0.44852	
252.00000	0.95452	252.00000	0.38803	252.00000	0.69508	252.00000	0.08098	252.00000	0.48096	
253.00000	0.95621	253.00000	0.38175	253.00000	0.68819	253.00000	0.07530	253.00000	0.43159	
254.00000	0.95526	254.00000	0.38472	254.00000	0.69907	254.00000	0.07038	254.00000	0.23554	
255.00000	0.95551	255.00000	0.38898	255.00000	0.70429	255.00000	0.07368	255.00000	0.22003	
256.00000	0.96101	256.00000	0.39500	256.00000	0.71202	256.00000	0.07798	256.00000	0.46544	
257.00000	0.96061	257.00000	0.39680	257.00000	0.71794	257.00000	0.07565	257.00000	0.44852	
258.00000	0.95532	258.00000	0.40851	258.00000	0.73652	258.00000	0.08050	258.00000	0.42736	
259.00000	0.96104	259.00000	0.41320	259.00000	0.73801	259.00000	0.08838	259.00000	0.44711	
260.00000	0.96132	260.00000	0.42205	260.00000	0.75119	260.00000	0.09291	260.00000	0.40197	
261.00000	0.95917	261.00000	0.42110	261.00000	0.74941	261.00000	0.09280	261.00000	0.22567	
