# MesswertTabelle
#
# M e s s w e r t t a b e l l e  der Reihen:
#
# 30.CN_BIN=7 / 30.A.L_BIN=7 [51,51] Werte
# 30.IWL_BIN=7 / 30.B.L_BIN=7 [51,51] Werte
#
#
#x	y	y	
0.00000	4.19126	0.01249	
1.00000	5.18862	0.00926	
2.00000	4.36207	0.01051	
3.00000	4.59550	0.01197	
4.00000	4.63560	0.00843	
5.00000	4.79761	0.00842	
6.00000	3.70599	0.00889	
7.00000	4.52189	0.00921	
8.00000	7.59537	0.00768	
9.00000	5.70781	0.00794	
10.00000	5.51221	0.00851	
11.00000	5.66711	0.01009	
12.00000	5.32472	0.00923	
13.00000	5.77504	0.00921	
14.00000	4.47568	0.00791	
15.00000	3.76722	0.01113	
16.00000	5.07452	0.01059	
17.00000	4.91816	0.01008	
18.00000	3.88022	0.00902	
19.00000	4.40079	0.00821	
20.00000	2.75694	0.01078	
21.00000	2.91946	0.00931	
22.00000	1.40204	0.01182	
23.00000	2.35622	0.01337	
24.00000	3.38230	0.01264	
25.00000	3.51974	0.00774	
26.00000	4.36399	0.00941	
27.00000	5.87906	0.01134	
28.00000	5.04390	0.01462	
29.00000	5.13114	0.01264	
30.00000	5.60210	0.01261	
31.00000	5.08080	0.01256	
32.00000	4.54920	0.01370	
33.00000	4.19618	0.01127	
34.00000	3.97505	0.01080	
35.00000	4.15330	0.01076	
36.00000	3.73633	0.00855	
37.00000	3.85871	0.01021	
38.00000	0.00000	0.00000	
39.00000	3.99378	0.01081	
40.00000	4.33853	0.00914	
41.00000	3.46960	0.00808	
42.00000	3.77922	0.01026	
43.00000	4.35742	0.01520	
44.00000	4.36902	0.01522	
45.00000	3.72634	0.01286	
46.00000	4.31041	0.01001	
47.00000	3.92787	0.01223	
48.00000	3.49791	0.01147	
49.00000	4.16488	0.00989	
50.00000	3.69212	0.00996	
