# MesswertTabelle
#
# M e s s w e r t t a b e l l e  der Reihen:
#
# H_(d) cc(IWL,IWL)_NORM_[6] [3,3] Werte
# H_(e) cc(AL,AL)_NORM_[3741] [94,94] Werte
# H_(f) cc(BL,BL)_NORM_[143916] [131,131] Werte
# H_(d) cc(IWL,IWL)_NORM_[6] [3,3] Werte
# H_(e) cc(AL,AL)_NORM_[3741] [90,90] Werte
# H_(f) cc(IWL,BL)_NORM_[143916] [128,128] Werte
#
#
#x	y	x	y	x	y	x	y	x	y	x	y	
0.36400	0.00000	0.36400	0.00107	0.36400	0.00120	0.36400	0.00000	0.36400	0.00053	0.36400	0.00124	
0.37600	0.00000	0.37600	0.00027	0.37600	0.00160	0.37600	0.00000	0.37600	0.00053	0.37600	0.00129	
0.38800	0.00000	0.38800	0.00107	0.38800	0.00139	0.38800	0.00000	0.38800	0.00053	0.38800	0.00084	
0.40000	0.00000	0.40000	0.00080	0.40000	0.00116	0.40000	0.00000	0.40000	0.00053	0.40000	0.00066	
0.41200	0.00000	0.41200	0.00027	0.41200	0.00116	0.41200	0.00000	0.41200	0.00080	0.41200	0.00120	
0.42400	0.00000	0.42400	0.00053	0.42400	0.00100	0.42400	0.00000	0.42400	0.00027	0.42400	0.00085	
0.43600	0.00000	0.43600	0.00053	0.43600	0.00085	0.43600	0.00000	0.43600	0.00053	0.43600	0.00058	
0.44800	0.00000	0.44800	0.00027	0.44800	0.00072	0.44800	0.00000	0.44800	0.00027	0.44800	0.00060	
0.46000	0.00000	0.46000	0.00027	0.46000	0.00074	0.46000	0.00000	0.46000	0.00000	0.46000	0.00041	
0.47200	0.00000	0.47200	0.00027	0.47200	0.00065	0.47200	0.00000	0.47200	0.00000	0.47200	0.00026	
0.48400	0.00000	0.48400	0.00027	0.48400	0.00084	0.48400	0.00000	0.48400	0.00000	0.48400	0.00036	
0.49600	0.00000	0.49600	0.00027	0.49600	0.00050	0.49600	0.00000	0.49600	0.00000	0.49600	0.00024	
0.50800	0.00000	0.50800	0.00000	0.50800	0.00035	0.50800	0.00000	0.50800	0.00000	0.50800	0.00040	
0.52000	0.00000	0.52000	0.00000	0.52000	0.00028	0.52000	0.00000	0.52000	0.00000	0.52000	0.00017	
0.53200	0.00000	0.53200	0.00000	0.53200	0.00030	0.53200	0.00000	0.53200	0.00000	0.53200	0.00018	
0.54400	0.00000	0.54400	0.00000	0.54400	0.00024	0.54400	0.00000	0.54400	0.00000	0.54400	0.00015	
0.55600	0.00000	0.55600	0.00000	0.55600	0.00031	0.55600	0.00000	0.55600	0.00000	0.55600	0.00015	
0.56800	0.00000	0.56800	0.00000	0.56800	0.00028	0.56800	0.00000	0.56800	0.00000	0.56800	0.00017	
0.58000	0.00000	0.58000	0.00000	0.58000	0.00014	0.58000	0.00000	0.58000	0.00000	0.58000	0.00012	
0.59200	0.00000	0.59200	0.00000	0.59200	0.00015	0.59200	0.00000	0.59200	0.00000	0.59200	0.00008	
0.60400	0.00000	0.60400	0.00000	0.60400	0.00017	0.60400	0.00000	0.60400	0.00000	0.60400	0.00005	
0.61600	0.00000	0.61600	0.00000	0.61600	0.00013	0.61600	0.00000	0.61600	0.00000	0.61600	0.00005	
