# MesswertTabelle
#
# M e s s w e r t t a b e l l e  der Reihen:
#
# 32.CN_BIN=7 / 32.A.L_BIN=7 [51,51] Werte
# 32.IWL_BIN=7 / 32.B.L_BIN=7 [51,51] Werte
#
#
#x	y	y	
0.00000	0.00063	0.00915	
1.00000	0.00142	0.00905	
2.00000	0.00054	0.01219	
3.00000	0.00086	0.01126	
4.00000	0.00046	0.01156	
5.00000	0.00106	0.01174	
6.00000	0.00099	0.01337	
7.00000	0.00039	0.00795	
8.00000	0.00076	0.01463	
9.00000	0.00081	0.00856	
10.00000	0.00093	0.02693	
11.00000	0.00105	0.03615	
12.00000	0.00147	0.02097	
13.00000	0.00012	0.02517	
14.00000	0.00044	0.02541	
15.00000	0.00111	0.01656	
16.00000	0.00106	0.02700	
17.00000	0.00139	0.01976	
18.00000	0.00268	0.02575	
19.00000	0.00654	0.03074	
20.00000	0.00080	0.01635	
21.00000	0.00104	0.02519	
22.00000	0.00169	0.02292	
23.00000	0.00568	0.03250	
24.00000	0.00070	0.17336	
25.00000	0.00138	0.06147	
26.00000	0.00084	0.04975	
27.00000	0.00098	0.04306	
28.00000	0.00276	0.02507	
29.00000	0.00145	0.02934	
30.00000	0.00085	0.02958	
31.00000	0.00142	0.02730	
32.00000	0.00170	0.03590	
33.00000	0.00113	0.05756	
34.00000	0.00119	0.03685	
35.00000	0.00097	0.03013	
36.00000	0.00213	0.02805	
37.00000	0.00085	0.02365	
38.00000	0.00000	0.00000	
39.00000	0.00240	0.03036	
40.00000	0.00220	0.03351	
41.00000	0.00173	0.01995	
42.00000	0.00205	0.02724	
43.00000	0.00231	0.03480	
44.00000	0.00166	0.02125	
45.00000	0.00195	0.03227	
46.00000	0.00066	0.03009	
47.00000	0.00433	0.02895	
48.00000	0.00129	0.02955	
49.00000	0.00134	0.02031	
50.00000	0.00203	0.03956	
