# MesswertTabelle
#
# M e s s w e r t t a b e l l e  der Reihen:
#
# H_(d) cc(IWL,IWL)_NORM_[6] [3,3] Werte
# H_(e) cc(AL,AL)_NORM_[3741] [97,97] Werte
# H_(f) cc(BL,BL)_NORM_[143916] [133,133] Werte
# H_(d) cc(IWL,IWL)_NORM_[6] [3,3] Werte
# H_(e) cc(AL,AL)_NORM_[3741] [94,94] Werte
# H_(f) cc(IWL,BL)_NORM_[143916] [129,129] Werte
#
#
#x	y	x	y	x	y	x	y	x	y	x	y	
-0.69200	0.16667	-0.69200	0.00080	-0.69200	0.00002	-0.69200	0.16667	-0.69200	0.00027	-0.69200	0.00001	
-0.65600	0.16667	-0.65600	0.00053	-0.65600	0.00001	-0.65600	0.16667	-0.65600	0.00027	-0.65600	0.00001	
-0.64400	0.16667	-0.64400	0.00053	-0.64400	0.00001	-0.64400	0.16667	-0.64400	0.00027	-0.64400	0.00002	
-0.63200	0.00000	-0.63200	0.00027	-0.63200	0.00001	-0.63200	0.00000	-0.63200	0.00027	-0.63200	0.00001	
-0.62000	0.00000	-0.62000	0.00107	-0.62000	0.00003	-0.62000	0.00000	-0.62000	0.00027	-0.62000	0.00003	
-0.60800	0.00000	-0.60800	0.00027	-0.60800	0.00001	-0.60800	0.00000	-0.60800	0.00080	-0.60800	0.00001	
-0.59600	0.00000	-0.59600	0.00053	-0.59600	0.00002	-0.59600	0.00000	-0.59600	0.00134	-0.59600	0.00003	
-0.58400	0.00000	-0.58400	0.00027	-0.58400	0.00004	-0.58400	0.00000	-0.58400	0.00053	-0.58400	0.00003	
-0.57200	0.00000	-0.57200	0.00080	-0.57200	0.00003	-0.57200	0.00000	-0.57200	0.00187	-0.57200	0.00006	
-0.56000	0.00000	-0.56000	0.00080	-0.56000	0.00010	-0.56000	0.00000	-0.56000	0.00053	-0.56000	0.00011	
-0.54800	0.00000	-0.54800	0.00053	-0.54800	0.00010	-0.54800	0.00000	-0.54800	0.00160	-0.54800	0.00013	
-0.53600	0.00000	-0.53600	0.00160	-0.53600	0.00011	-0.53600	0.00000	-0.53600	0.00187	-0.53600	0.00014	
-0.52400	0.00000	-0.52400	0.00134	-0.52400	0.00010	-0.52400	0.00000	-0.52400	0.00241	-0.52400	0.00013	
-0.51200	0.00000	-0.51200	0.00080	-0.51200	0.00008	-0.51200	0.00000	-0.51200	0.00214	-0.51200	0.00019	
-0.50000	0.00000	-0.50000	0.00027	-0.50000	0.00017	-0.50000	0.00000	-0.50000	0.00214	-0.50000	0.00031	
-0.48800	0.00000	-0.48800	0.00080	-0.48800	0.00017	-0.48800	0.00000	-0.48800	0.00401	-0.48800	0.00039	
-0.47600	0.00000	-0.47600	0.00214	-0.47600	0.00018	-0.47600	0.00000	-0.47600	0.00321	-0.47600	0.00044	
-0.46400	0.00000	-0.46400	0.00241	-0.46400	0.00035	-0.46400	0.00000	-0.46400	0.00481	-0.46400	0.00048	
-0.45200	0.00000	-0.45200	0.00267	-0.45200	0.00038	-0.45200	0.00000	-0.45200	0.00535	-0.45200	0.00069	
-0.44000	0.00000	-0.44000	0.00401	-0.44000	0.00039	-0.44000	0.00000	-0.44000	0.00642	-0.44000	0.00074	
-0.42800	0.00000	-0.42800	0.00722	-0.42800	0.00049	-0.42800	0.00000	-0.42800	0.00775	-0.42800	0.00108	
-0.41600	0.00000	-0.41600	0.00348	-0.41600	0.00067	-0.41600	0.00000	-0.41600	0.00936	-0.41600	0.00136	
-0.40400	0.00000	-0.40400	0.00642	-0.40400	0.00079	-0.40400	0.00000	-0.40400	0.01230	-0.40400	0.00133	
-0.39200	0.00000	-0.39200	0.00454	-0.39200	0.00106	-0.39200	0.00000	-0.39200	0.01310	-0.39200	0.00173	
-0.38000	0.00000	-0.38000	0.00588	-0.38000	0.00100	-0.38000	0.00000	-0.38000	0.01417	-0.38000	0.00210	
