# MesswertTabelle
#
# M e s s w e r t t a b e l l e  der Reihen:
#
# 2_e0_b [400,400] Werte
# 2_e1_b [400,400] Werte
# 2_e2_b [400,400] Werte
# 2_e3_b [400,400] Werte
# 2_e4_b [400,400] Werte
# 2_e5_b [400,400] Werte
# 2_e6_b [400,400] Werte
# 2_e7_b [400,400] Werte
# 2_e8_b [400,400] Werte
# 2_e9_b [400,400] Werte
# 2_e10_b [400,400] Werte
# 2_e11_b [400,400] Werte
# 2_e12_b [400,400] Werte
# 2_e13_b [400,400] Werte
# 2_e14_b [400,400] Werte
# 2_e15_b [400,400] Werte
# 2_e16_b [400,400] Werte
# 2_e17_b [400,400] Werte
# 2_e18_b [400,400] Werte
# 2_e19_b [400,400] Werte
# 2_e20_b [400,400] Werte
# 2_e21_b [400,400] Werte
# 2_e22_b [400,400] Werte
# 2_e23_b [400,400] Werte
# 2_e24_b [400,400] Werte
# 2_e25_b [400,400] Werte
# 2_e26_b [400,400] Werte
# 2_e27_b [400,400] Werte
# 2_e28_b [400,400] Werte
# 2_e29_b [400,400] Werte
# 2_e30_b [400,400] Werte
# 2_e31_b [400,400] Werte
# 2_e32_b [400,400] Werte
# 2_e33_b [400,400] Werte
# 2_e34_b [400,400] Werte
# 2_e35_b [400,400] Werte
# 2_e36_b [400,400] Werte
# 2_e37_b [400,400] Werte
# 2_e38_b [400,400] Werte
# 2_e39_b [400,400] Werte
# 2_e40_b [400,400] Werte
# 2_e41_b [400,400] Werte
# 2_e42_b [400,400] Werte
# 2_e43_b [400,400] Werte
# 2_e44_b [400,400] Werte
# 2_e45_b [400,400] Werte
# 2_e46_b [400,400] Werte
# 2_e47_b [400,400] Werte
# 2_e48_b [400,400] Werte
# 2_e49_b [400,400] Werte
# 2_e50_b [400,400] Werte
# 2_e51_b [400,400] Werte
# 2_e52_b [400,400] Werte
# 2_e53_b [400,400] Werte
# 2_e54_b [400,400] Werte
# 2_e55_b [400,400] Werte
# 2_e56_b [400,400] Werte
# 2_e57_b [400,400] Werte
# 2_e58_b [400,400] Werte
# 2_e59_b [400,400] Werte
# 2_e60_b [400,400] Werte
# 2_e61_b [400,400] Werte
# 2_e62_b [400,400] Werte
# 2_e63_b [400,400] Werte
#
#
#x	y	y	y	y	y	y	y	y	y	y	y	y	y	y	y	y	y	y	y	y	y	y	y	y	y	y	y	y	y	y	y	y	y	y	y	y	y	y	y	y	y	y	y	y	y	y	y	y	y	y	y	y	y	y	y	y	y	y	y	y	y	y	y	y	
1.00000	-415296.00000	893996.00000	1519821.00000	799754.00000	-634373.00000	-3078428.00000	475581.00000	-456154.00000	560977.00000	278038.00000	936498.00000	456730.00000	1442705.00000	121803.00000	-24408.00000	-807644.00000	-689719.00000	-1250161.00000	-1439850.00000	-777430.00000	77651.00000	-51521.00000	215974.00000	57995.00000	219961.00000	-2453.00000	1017478.00000	600532.00000	255546.00000	982266.00000	2391938.00000	1376052.00000	1917837.00000	581319.00000	-295888.00000	860029.00000	127523.00000	293861.00000	788881.00000	1938034.00000	915929.00000	1028734.00000	-6809027.00000	-113666.00000	390201.00000	-245077.00000	30466.00000	639542.00000	-325072.00000	-3131484.00000	249377.00000	-1444621.00000	825217.00000	-626097.00000	-487581.00000	592980.00000	260133.00000	-116073.00000	-228780.00000	-273391.00000	-711793.00000	-863089.00000	-1204717.00000	2767124.00000	
2.00000	-368722.00000	948437.00000	1561707.00000	843060.00000	-603502.00000	-3029420.00000	535158.00000	-380879.00000	590169.00000	348869.00000	978750.00000	488760.00000	1501236.00000	165632.00000	70096.00000	-782708.00000	-691618.00000	-1266777.00000	-1427879.00000	-762202.00000	127513.00000	49863.00000	245154.00000	140945.00000	304351.00000	66082.00000	1085653.00000	660869.00000	339079.00000	1072873.00000	2444431.00000	1387590.00000	1961858.00000	656352.00000	-221735.00000	685056.00000	190556.00000	358374.00000	909073.00000	2045595.00000	898379.00000	1286814.00000	-5936628.00000	-53229.00000	465342.00000	-189342.00000	69743.00000	690177.00000	-360157.00000	-3108964.00000	312823.00000	-1370075.00000	918580.00000	-596056.00000	-421632.00000	573890.00000	277132.00000	-133577.00000	-167065.00000	-222044.00000	-758689.00000	-941553.00000	-1132248.00000	2712867.00000	
3.00000	-325443.00000	995342.00000	1595104.00000	876882.00000	-582168.00000	-3006364.00000	583078.00000	-312381.00000	635858.00000	404414.00000	1007464.00000	511610.00000	1543833.00000	193142.00000	140244.00000	-769147.00000	-718847.00000	-1324037.00000	-1402915.00000	-756794.00000	165984.00000	137114.00000	278236.00000	216630.00000	371009.00000	145428.00000	1151938.00000	724587.00000	416963.00000	1154133.00000	2496217.00000	1408817.00000	1971526.00000	718169.00000	-151745.00000	-354110.00000	255134.00000	425568.00000	1011746.00000	2157733.00000	877316.00000	472648.00000	-5949436.00000	3357.00000	528407.00000	-134779.00000	109542.00000	741011.00000	-409729.00000	-3087885.00000	368908.00000	-1296081.00000	1003065.00000	-561652.00000	-347204.00000	548018.00000	289314.00000	-152620.00000	-107231.00000	-175480.00000	-801387.00000	-1029013.00000	-1063581.00000	2660966.00000	
4.00000	-332519.00000	996122.00000	1585282.00000	869775.00000	-603940.00000	-3037772.00000	589543.00000	-288831.00000	653212.00000	408085.00000	999679.00000	492535.00000	1539475.00000	190260.00000	162748.00000	-776531.00000	-792720.00000	-1416838.00000	-1400331.00000	-779113.00000	156938.00000	162127.00000	278769.00000	242846.00000	395319.00000	208636.00000	1172780.00000	748371.00000	449639.00000	1193317.00000	2512165.00000	1420599.00000	1934986.00000	726897.00000	-125668.00000	-1593882.00000	278308.00000	458504.00000	1056975.00000	2224972.00000	829395.00000	-917305.00000	-6873423.00000	28857.00000	547491.00000	-115409.00000	123488.00000	760292.00000	-506652.00000	-3099210.00000	388242.00000	-1256604.00000	1046417.00000	-548164.00000	-301543.00000	493916.00000	277676.00000	-184583.00000	-88816.00000	-164109.00000	-854576.00000	-1156934.00000	-1027822.00000	2684879.00000	
5.00000	-402006.00000	941157.00000	1521844.00000	814763.00000	-680533.00000	-3120062.00000	550624.00000	-322639.00000	621854.00000	374203.00000	952033.00000	420964.00000	1491484.00000	146416.00000	144676.00000	-800001.00000	-913177.00000	-1530024.00000	-1438680.00000	-838585.00000	93171.00000	105970.00000	224780.00000	200179.00000	362841.00000	206702.00000	1129747.00000	699698.00000	416552.00000	1169887.00000	2471558.00000	1404677.00000	1870787.00000	667063.00000	-159540.00000	-2102830.00000	231460.00000	435868.00000	1033906.00000	2233275.00000	736817.00000	-1787069.00000	-7494577.00000	-1096.00000	513846.00000	-150825.00000	87083.00000	713714.00000	-674205.00000	-3167645.00000	351279.00000	-1267752.00000	1036411.00000	-584637.00000	-310845.00000	404049.00000	222208.00000	-247745.00000	-134213.00000	-195435.00000	-949921.00000	-1355023.00000	-1039038.00000	2743452.00000	
6.00000	-486248.00000	874038.00000	1450428.00000	744313.00000	-772312.00000	-3208365.00000	503485.00000	-373625.00000	569076.00000	349537.00000	888260.00000	335904.00000	1441291.00000	88157.00000	111943.00000	-810221.00000	-1030151.00000	-1624716.00000	-1498389.00000	-908384.00000	22965.00000	12843.00000	151213.00000	137510.00000	310501.00000	176431.00000	1068200.00000	625106.00000	362830.00000	1112358.00000	2401259.00000	1392223.00000	1818893.00000	583864.00000	-212783.00000	-1693353.00000	157637.00000	392905.00000	996817.00000	2222832.00000	637025.00000	-1632410.00000	-7375188.00000	-56708.00000	475319.00000	-202898.00000	28154.00000	626091.00000	-871807.00000	-3259690.00000	291282.00000	-1293050.00000	1020823.00000	-637935.00000	-339164.00000	309418.00000	129171.00000	-320584.00000	-201052.00000	-234369.00000	-1070482.00000	-1590011.00000	-1061339.00000	2765697.00000	
7.00000	-533537.00000	843900.00000	1419268.00000	699267.00000	-838021.00000	-3257629.00000	485854.00000	-395550.00000	553867.00000	364589.00000	844893.00000	299726.00000	1426693.00000	62836.00000	81358.00000	-781215.00000	-1074864.00000	-1667962.00000	-1537725.00000	-945521.00000	4129.00000	-52839.00000	113025.00000	115070.00000	307367.00000	184080.00000	1047893.00000	592266.00000	350671.00000	1083939.00000	2339087.00000	1411134.00000	1793288.00000	533369.00000	-233360.00000	-938744.00000	124594.00000	387255.00000	995548.00000	2228545.00000	562163.00000	-888565.00000	-6967505.00000	-85789.00000	479439.00000	-217977.00000	10040.00000	566784.00000	-1031886.00000	-3313237.00000	263032.00000	-1280403.00000	1048307.00000	-650134.00000	-336038.00000	259165.00000	34881.00000	-361076.00000	-225327.00000	-239771.00000	-1157056.00000	-1781647.00000	-1048214.00000	2777584.00000	
8.00000	-563876.00000	825956.00000	1406698.00000	665309.00000	-896462.00000	-3294302.00000	484041.00000	-407830.00000	552439.00000	392368.00000	813405.00000	296999.00000	1415411.00000	55280.00000	44757.00000	-744907.00000	-1066055.00000	-1698404.00000	-1566647.00000	-966105.00000	15718.00000	-86680.00000	94645.00000	108325.00000	345085.00000	196178.00000	1050437.00000	584344.00000	366984.00000	1088003.00000	2255627.00000	1415217.00000	1769666.00000	496140.00000	-233251.00000	-391328.00000	126515.00000	402059.00000	981972.00000	2227191.00000	471695.00000	-171857.00000	-6617947.00000	-96047.00000	495811.00000	-215942.00000	23099.00000	534827.00000	-1154729.00000	-3337290.00000	251809.00000	-1244512.00000	1077646.00000	-645701.00000	-324435.00000	244826.00000	-59229.00000	-391754.00000	-230442.00000	-232642.00000	-1222001.00000	-1918405.00000	-1022891.00000	2803333.00000	
9.00000	-601967.00000	791783.00000	1386142.00000	621790.00000	-962251.00000	-3343365.00000	474810.00000	-433166.00000	513208.00000	397994.00000	778424.00000	282022.00000	1376231.00000	35124.00000	13172.00000	-717146.00000	-1061381.00000	-1751111.00000	-1595715.00000	-998211.00000	21648.00000	-105808.00000	71795.00000	83426.00000	375001.00000	162251.00000	1040288.00000	572411.00000	376841.00000	1084802.00000	2133167.00000	1377895.00000	1749021.00000	446864.00000	-235562.00000	-60903.00000	135856.00000	408114.00000	934217.00000	2204667.00000	337564.00000	397270.00000	-6397654.00000	-104638.00000	495437.00000	-219423.00000	35004.00000	501368.00000	-1252389.00000	-3363555.00000	232129.00000	-1214092.00000	1069913.00000	-662338.00000	-330932.00000	238101.00000	-164307.00000	-443379.00000	-252503.00000	-227982.00000	-1290277.00000	-2029771.00000	-1012883.00000	2831450.00000	
10.00000	-606734.00000	781347.00000	1390043.00000	604781.00000	-989896.00000	-3361541.00000	486438.00000	-436804.00000	478225.00000	409418.00000	770857.00000	281336.00000	1349961.00000	33896.00000	41729.00000	-645568.00000	-1048262.00000	-1794638.00000	-1580739.00000	-1008700.00000	47562.00000	-94159.00000	81541.00000	78075.00000	409231.00000	117967.00000	1046611.00000	591560.00000	409179.00000	1093831.00000	2039610.00000	1360778.00000	1757004.00000	414739.00000	-211343.00000	205973.00000	176487.00000	440080.00000	930509.00000	2213563.00000	217080.00000	907135.00000	-6288418.00000	-83149.00000	524901.00000	-189885.00000	72251.00000	503108.00000	-1292076.00000	-3366520.00000	238159.00000	-1158788.00000	1079994.00000	-665992.00000	-318468.00000	254543.00000	-250256.00000	-482338.00000	-251754.00000	-183833.00000	-1324053.00000	-2098897.00000	-985845.00000	2851343.00000	
